"Account Number","Account Name","Cash Account Number","Cash Account Name","Sweep Vehicle Number","Sweep Vehicle Name","Account Group","Reporting Currency Code","Reporting Currency Name","Local Currency Code","Local Currency Name","Location Code","Location Name","Cash Reporting Date","Reference Number","Client Reference Number","Related Reference","Tax Code","Tax Code Description","Transaction Type Code","Transaction Type","Main Transaction Code","Sub Transaction Code","Detailed Transaction Type Name","Transaction Description 1","Transaction Description 2","Transaction Description 3","Transaction Description 4","Transaction Description 5","Transaction Description 6","Trade / Ex Date","Settle / Pay Date","Actual Settle Date","Record Date","Cash Post Date","Cash Value Date","Shares/Par","Local Price/Rate","Local Principal Amount","Local Income Amount","Gross Amount","Source Tax Withheld Amount","Bank Tax Withheld Amount","Opening Balance Local","Transaction Amount Local","Closing Balance Local","Opening Balance Reporting Equivalent","Transaction Amount Reporting Equivalent","Closing Balance Reporting Equivalent","Trading Broker Code","Trading Broker Name","Trading BIC Broker Code","Clearing Broker Code","Clearing Broker Name","Clearing BIC Broker Code","Security Short Description","Security Description 1","Security Description 2","Security  Description 3","Security Description 4","Security Description 5","Exchange Rate","CUSIP/CINS","TICKER","ISIN","SEDOL","VALOREN","SICOVAM","WPK","QUICK","Wire Reference Number","Begin Date","End Date","Report Run Date","Report Run Time","Current Factor","Previous Factor","Amortized Units","Event ID","Flat Tax %","Flat Tax Amount","Solidarity %","Solidarity Amount","Flat Tax Currency","Account - GSP","Extended Account","Opening STIF Balance","STIF Transaction Amount","Closing STIF Balance","Create Date","Last Updated","Contractual Indicator Code","Settlement Policy","CID","IAS Account Number","IAS Account Name","IAS Consolidated Account Number","IAS Consolidated Account Name","GFC Indicator","Issue Currency Code","Accrual Currency Code","Asset Category"
"156481","NYLI HEALTHY HEARTS ETF","1564812080","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/04/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1568074013","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564812080","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/05/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1568074013","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564812080","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1568074013","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564819780","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/01/2025","PSS2410221207549","Y","","","","CD","CASH DEPOSIT","RC","352","Refund Foreign Withholding Tax","PSS #: 2410221207549  UNITS/QNTY: 2,709.0000","SEDOL #: 5671735  ISIN #: FR0000120578  EVENT ID: 1446855298","DESC : SANOFI                 DIV SRC RATE:     0.0020130000","EX DT: 24MAY13  RECORD DT: 24MAY14  PAY DT: 24MAY15","CCY: EUR  GRSS: 5.4500             WTH: 0.8200","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","05/13/2024","05/15/2024","","05/14/2024","","","2,709.0000","0.0020130000","0.00","4.63","5.45","(0.8200)","","(0.44)","4.63","21.37","(0.52)","5.42","25.01","","","","","","","SANOFI","SANOFI","","","","","1.1705000000","F5548N101","SAN FP","FR0000120578","5671735","000699381","012057","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","1446855298","","","","","EUR","156481","000000156481","0.00","0.00","0.00","10/22/2024","10/22/2024 15.29.59","C","Contractual Cash","5829291059","","","","","","EUR","EUR","EQUITIES"
"156481","NYLI HEALTHY HEARTS ETF","1564819780","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/01/2025","PSS2507011217232","Y","","","","CD","CASH DEPOSIT","RC","352","Refund Foreign Withholding Tax","PSS #: 2507011217232  UNITS/QNTY: 4,492.0000","SEDOL #: 5671735  ISIN #: FR0000120578  EVENT ID: 1566855702","DESC : SANOFI                 DIV SRC RATE:     0.0050970000","EX DT: 25MAY12  RECORD DT: 25MAY13  PAY DT: 25MAY14","CCY: EUR  GRSS: 22.9000            WTH: 5.7200","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","05/12/2025","05/14/2025","","05/13/2025","","","4,492.0000","0.0050970000","0.00","17.18","22.90","(5.7200)","","(0.44)","17.18","21.37","(0.52)","20.11","25.01","","","","","","","SANOFI","SANOFI","","","","","1.1705000000","F5548N101","SAN FP","FR0000120578","5671735","000699381","012057","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","1566855702","","","","","EUR","156481","000000156481","0.00","0.00","0.00","07/01/2025","07/01/2025 14.08.36","C","Contractual Cash","5829291059","","","","","","EUR","EUR","EQUITIES"
"156481","NYLI HEALTHY HEARTS ETF","1564819780","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/02/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","21.37","","21.37","25.01","","25.01","","","","","","","","","","","","","1.1705000000","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564819780","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/03/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","21.37","","21.37","25.01","","25.01","","","","","","","","","","","","","1.1705000000","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564819780","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/04/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","21.37","","21.37","25.01","","25.01","","","","","","","","","","","","","1.1705000000","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564819780","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/05/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","21.37","","21.37","25.01","","25.01","","","","","","","","","","","","","1.1705000000","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564819780","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","21.37","","21.37","25.01","","25.01","","","","","","","","","","","","","1.1705000000","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813440","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","09/01/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1282733762","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813440","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","09/02/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1282733762","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813440","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","09/03/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1282733762","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813440","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","09/04/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1282733762","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813440","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","09/05/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1282733762","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813440","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","09/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1282733762","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813480","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","09/01/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029494770","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813480","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","09/02/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029494770","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813480","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","09/03/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029494770","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813480","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","09/04/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029494770","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813480","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","09/05/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029494770","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813480","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","09/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029494770","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813600","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","09/01/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0000606428","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813600","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","09/02/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0000606428","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813600","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","09/03/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0000606428","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813600","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","09/04/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0000606428","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813600","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","09/05/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0000606428","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813600","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","09/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0000606428","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813920","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","09/01/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0068108292","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813920","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","09/02/2025","PSS2506261247225","Y","","","","DV","DIVIDEND","RC","101","Dividend","PSS #: 2506261247225  UNITS/QNTY: 313.0000","SEDOL #: 6804820  ISIN #: JP3358000002  EVENT ID: 1564459979","DESC : SHIMANO INC NPV        DIV SRC RATE:   169.5000000000","EX DT: 25JUN27  RECORD DT: 25JUN30  PAY DT: 25SEP02","CCY: JPY  GRSS: 53,054.0000        WTH: 5,305.0000","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","06/27/2025","09/02/2025","","06/30/2025","","","313.0000","169.5000000000","0.00","47,749.00","53,054.00","(5,305.0000)","","0.00","47,749.00","47,749.00","0.00","325.21","325.21","","","","","","","SHIMANO INC NPV","SHIMANO INC NPV","","","","","0.0068108292","J72262108","7309 JP","JP3358000002","6804820","000784523","982938","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","1564459979","","","","","JPY","156481","000000156481","0.00","0.00","0.00","07/29/2025","07/29/2025 09.33.14","C","Contractual Cash","5829291059","","","","","","JPY","JPY","EQUITIES"
"156481","NYLI HEALTHY HEARTS ETF","1564813920","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","09/03/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","47,749.00","","47,749.00","325.21","","325.21","","","","","","","","","","","","","0.0068108292","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813920","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","09/04/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","47,749.00","","47,749.00","325.21","","325.21","","","","","","","","","","","","","0.0068108292","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813920","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","09/05/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","47,749.00","","47,749.00","325.21","","325.21","","","","","","","","","","","","","0.0068108292","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564813920","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","09/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","47,749.00","","47,749.00","325.21","","325.21","","","","","","","","","","","","","0.0068108292","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564814580","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","09/02/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2366863905","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564814580","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","09/03/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2366863905","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564814580","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","09/04/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2366863905","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564814580","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","09/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2366863905","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564814580","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","09/09/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2366863905","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564814580","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","09/10/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2366863905","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564814840","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","09/01/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0536351202","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564814840","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","09/02/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0536351202","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564814840","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","09/03/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0536351202","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564814840","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","09/04/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0536351202","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564814840","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","09/05/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0536351202","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564814840","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","09/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0536351202","","","","","","","","","","09/01/2025","09/15/2025","09/01/2025","08:02:50 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291059","","","","","","","",""
